Ticker,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS,COFORGE.NS,COFORGE.NS,COFORGE.NS,COFORGE.NS,COFORGE.NS,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,LALPATHLAB.NS,LALPATHLAB.NS,LALPATHLAB.NS,LALPATHLAB.NS,LALPATHLAB.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,MPHASIS.NS,MPHASIS.NS,MPHASIS.NS,MPHASIS.NS,MPHASIS.NS,MANAPPURAM.NS,MANAPPURAM.NS,MANAPPURAM.NS,MANAPPURAM.NS,MANAPPURAM.NS,AARTIIND.NS,AARTIIND.NS,AARTIIND.NS,AARTIIND.NS,AARTIIND.NS,TATACHEM.NS,TATACHEM.NS,TATACHEM.NS,TATACHEM.NS,TATACHEM.NS,PERSISTENT.NS,PERSISTENT.NS,PERSISTENT.NS,PERSISTENT.NS,PERSISTENT.NS,MON100.NS,MON100.NS,MON100.NS,MON100.NS,MON100.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,SIEMENS.NS,SIEMENS.NS,SIEMENS.NS,SIEMENS.NS,SIEMENS.NS,CESC.NS,CESC.NS,CESC.NS,CESC.NS,CESC.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,BHEL.NS,BHEL.NS,BHEL.NS,BHEL.NS,BHEL.NS,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,BRITANNIA.NS,BRITANNIA.NS,BRITANNIA.NS,BRITANNIA.NS,BRITANNIA.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,PIDILITIND.NS,PIDILITIND.NS,PIDILITIND.NS,PIDILITIND.NS,PIDILITIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,M&M.NS,M&M.NS,M&M.NS,M&M.NS,M&M.NS,PAGEIND.NS,PAGEIND.NS,PAGEIND.NS,PAGEIND.NS,PAGEIND.NS,TVSMOTOR.NS,TVSMOTOR.NS,TVSMOTOR.NS,TVSMOTOR.NS,TVSMOTOR.NS,ASHOKLEY.NS,ASHOKLEY.NS,ASHOKLEY.NS,ASHOKLEY.NS,ASHOKLEY.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,TATACOMM.NS,TATACOMM.NS,TATACOMM.NS,TATACOMM.NS,TATACOMM.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,TRIDENT.NS,TRIDENT.NS,TRIDENT.NS,TRIDENT.NS,TRIDENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS,NAVINFLUOR.NS,NAVINFLUOR.NS,NAVINFLUOR.NS,NAVINFLUOR.NS,NAVINFLUOR.NS,SRF.NS,SRF.NS,SRF.NS,SRF.NS,SRF.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,OIL.NS,OIL.NS,OIL.NS,OIL.NS,OIL.NS,RAYMOND.NS,RAYMOND.NS,RAYMOND.NS,RAYMOND.NS,RAYMOND.NS,BSOFT.NS,BSOFT.NS,BSOFT.NS,BSOFT.NS,BSOFT.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,BEML.NS,BEML.NS,BEML.NS,BEML.NS,BEML.NS,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS,SHREECEM.NS,SHREECEM.NS,SHREECEM.NS,SHREECEM.NS,SHREECEM.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,GOLDBEES.NS,GOLDBEES.NS,GOLDBEES.NS,GOLDBEES.NS,GOLDBEES.NS,BHARATFORG.NS,BHARATFORG.NS,BHARATFORG.NS,BHARATFORG.NS,BHARATFORG.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS,ZENSARTECH.NS,ZENSARTECH.NS,ZENSARTECH.NS,ZENSARTECH.NS,ZENSARTECH.NS,BATAINDIA.NS,BATAINDIA.NS,BATAINDIA.NS,BATAINDIA.NS,BATAINDIA.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,IIFL.NS,IIFL.NS,IIFL.NS,IIFL.NS,IIFL.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,MCX.NS,MCX.NS,MCX.NS,MCX.NS,MCX.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,POONAWALLA.NS,POONAWALLA.NS,POONAWALLA.NS,POONAWALLA.NS,POONAWALLA.NS,PIIND.NS,PIIND.NS,PIIND.NS,PIIND.NS,PIIND.NS,INDIGO.NS,INDIGO.NS,INDIGO.NS,INDIGO.NS,INDIGO.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03,258.70001220703125,265.0,252.3000030517578,258.1400146484375,12024096,1671.4714225173584,1781.2396950408863,1660.5943602410318,1731.5445556640625,2148632,1477.967662352544,1479.4490866716412,1433.0311246732651,1435.0557861328125,1855318,1967.411268921937,1972.7769602778362,1854.7819662452705,1867.3515625,1184715,1005.9596729928348,1008.5905048368065,975.0595321059599,988.60791015625,4274130,1186.8630399198894,1193.293897787421,1169.4147808487937,1177.7369384765625,1091287,2626.242489809937,2643.938032023748,2593.7102067154447,2636.24853515625,127311,2288.6569058773034,2294.8567065039656,2253.380300797559,2264.5302734375,1207445,2272.5085775725815,2274.427926033369,2177.9326353081765,2197.60595703125,461553,169.35764602356136,170.71873821128966,167.75351808350828,168.6284942626953,8868927,635.3826924308402,635.3826924308402,612.7260211882044,622.6849975585938,1454778,1041.5177757093593,1041.5177757093593,1008.0195452150368,1034.5450439453125,1408614,3481.8909506308382,3481.8909506308382,3347.4952167437914,3397.930908203125,855315,154.5500030517578,154.5500030517578,150.02999877929688,150.61000061035156,453068,2855.0,3007.199951171875,2835.14990234375,2964.75,2080492,4240.809213225461,4296.320236546556,4175.354697020954,4254.84814453125,1132539,144.26900090536313,146.2414199746367,139.94843932761472,142.95404052734375,8353049,50.0,50.0,50.0,50.0,62876628,466.59169746435515,469.28169152730476,458.8640841265801,466.24932861328125,2122390,319.06096989552987,320.0580354264534,307.245737268481,310.53607177734375,33744563,256.2901644817251,264.2199686215322,251.910318366153,261.9609069824219,30195397,5164.223622578743,5164.223622578743,5027.810168397417,5035.41015625,199328,128512.78949061147,128512.78949061147,126319.54619532709,126588.984375,17642,1382.8636553906256,1382.8636553906256,1348.2920640058599,1350.11669921875,10589244,216.4566319251999,216.6249005492204,212.29769123224034,213.52374267578125,8964424,3590.2040318841996,3608.2377665384206,3554.8097750399984,3561.398193359375,2156773,1499.5650837281416,1499.5650837281416,1459.939038754815,1474.6629638671875,838280,3573.73260944024,3647.116468228975,3540.39404235802,3634.681884765625,1219845,4686.629811452157,4686.629811452157,4530.408817737085,4560.5302734375,1070710,5037.060457233571,5069.496073814242,4917.430364537235,4923.154296875,962485,2535.9581530272917,2614.0543459353344,2531.37860052687,2594.01318359375,2701157,35519.5529197489,35811.4496469446,34936.88465980521,35362.390625,33981,2225.322103916195,2245.687603624132,2198.184637309207,2240.708251953125,895334,113.63936555309981,115.06590079387352,111.70507847985556,114.3647232055664,54498356,80.3868912071804,80.3868912071804,77.44651064231367,77.84520721435547,69867394,1762.3867932364496,1778.4489515311884,1727.3334590827658,1733.38720703125,1016552,360.5,369.8999938964844,341.70001220703125,364.0,29686486,1454.0074648348652,1454.9885764845515,1418.7365489344907,1424.91748046875,1335614,37.57424026918758,37.72197420927521,36.24461226564465,36.34310531616211,7997503,3721.699105227372,3740.5822594935785,3582.872284033344,3642.019775390625,8511359,458.78148787600026,469.82789884761644,450.36305940845045,456.4207458496094,24416215,1096.1413362668325,1152.8046138991645,1079.5331342021836,1147.1871337890625,7777140,1169.8306914651973,1176.8009583098196,1157.6141436832936,1160.101806640625,2145030,3289.3057398725473,3312.112206978119,3229.680862412622,3240.810791015625,1378542,3255.889355087081,3373.697870683362,3141.560415900817,3284.12353515625,410020,2242.7346142433653,2263.054193710934,2207.9718841101826,2256.629638671875,412116,1397.0743584646727,1412.8780944937437,1375.2760351411105,1393.4083251953125,1684565,902.4812201696755,908.1217398753593,888.4294171619716,905.7467651367188,2541803,442.1865062945327,442.1865062945327,415.13675712611786,429.0462341308594,7389685,2271.0490835785904,2287.4843072097515,2226.7237834824296,2254.26513671875,180892,599.8035353783127,602.8734177952533,590.301407904195,597.8056640625,1290779,1681.4224188286432,1745.685997233759,1676.3841031496336,1685.07763671875,760677,2375.2759201080717,2375.2759201080717,2202.6230999903287,2312.7021484375,2335294,599.8038111581844,599.8038111581844,583.0605192210922,585.1287841796875,1859030,24985.609139938955,25407.291643400193,24874.660750146784,25093.9296875,42209,1597.8631916778984,1609.1928203445298,1559.4714056027792,1567.2882080078125,1672931,60.79999923706055,61.02000045776367,60.36000061035156,60.59000015258789,13340542,1632.1583775253368,1632.1583775253368,1571.766758170883,1590.9080810546875,1873076,304.9063619126712,314.99348967519563,298.8082402714125,305.43365478515625,33828234,1395.7879465562285,1400.8668495233412,1365.9056308102631,1371.9215087890625,6017122,788.8373406823981,788.8373406823981,764.6640888415991,775.6160278320312,72637256,1173.1485549373303,1173.1485549373303,1141.3893362980677,1142.6043701171875,2087555,6999.808215305912,6999.808215305912,6782.851564081656,6803.56298828125,189575,164.64071318119002,164.64071318119002,159.88768661085706,163.02371215820312,33154820,614.358610073587,614.7977632455171,585.5216792814449,586.7415161132812,1658679,1367.7752368035128,1367.7752368035128,1330.2718256407102,1338.2418212890625,527951,1195.1055059768719,1240.1820647541408,1191.461410829416,1221.911865234375,22197339,2885.563452587727,2885.563452587727,2797.578268972943,2803.83837890625,952701,1282.7722901628065,1286.7614655273128,1244.1147622852009,1248.48388671875,5384064,1151.1314549939386,1154.0830741093077,1117.974981638635,1141.292724609375,25699977,705.749006024585,705.9957714113069,683.8362276345907,686.9454956054688,7081956,314.04432812475824,316.1386279615923,306.46497322865366,308.80859375,5311869,412.2148555185758,413.0696731545364,407.13339931354307,408.7480773925781,15519148,12568.9583261908,12568.9583261908,12154.942037709397,12227.0732421875,485936,1909.961394558043,1909.961394558043,1836.5872521385227,1869.2806396484375,968545,410.1499938964844,410.95001220703125,393.0,400.79998779296875,1255708,1224.4039287067221,1225.400189023001,1201.041672935506,1222.8099365234375,1782095,1717.5850180373811,1734.945976586733,1696.2829765944066,1714.1927490234375,9801071,3789.5158761018974,3795.4353915725856,3618.3957052724077,3628.64306640625,907531,687.1738008596595,691.1145644276157,675.7123896989492,683.8807373046875,11482120,165.9581044879842,167.63444897776182,161.74330133174035,166.916015625,86397540,469.0,469.0,446.70001220703125,450.95001220703125,1405699,3561.150037715148,3656.5379851539465,3542.2711731178856,3622.50634765625,437923,4316.7052444524825,4316.7052444524825,4222.963754882446,4290.798828125,775065,1472.1043222829317,1503.3728901534053,1448.2806515244756,1499.228515625,21527942,846.5516101706216,894.0479177688353,839.8854753820721,887.8229370117188,64269020
2024-06-04,259.8699951171875,260.2799987792969,246.5,250.47999572753906,32496763,1746.1138739401158,1746.1138739401158,1385.2755325773205,1508.5653076171875,1835536,1443.499757461939,1458.0177873704054,1360.144929323932,1412.1429443359375,5055952,1862.0852675935473,1866.010105312257,1700.3700182334353,1761.7274169921875,1810438,999.1314450215419,1004.9153668200674,930.7392489990548,978.8236694335938,3130210,1177.7372101134902,1185.633847319004,1128.844162014686,1172.0157470703125,2471911,2636.248958983478,2636.248958983478,2472.4045731934557,2607.019287109375,241170,2281.9282672744675,2412.701836012871,2251.2655508121684,2399.485107421875,7826048,2188.0573036832566,2211.905302663081,2098.8075978751235,2183.73876953125,514594,169.7465579149859,169.7465579149859,151.76081214378914,155.45516967773438,15887533,622.4360084188958,622.4360084188958,560.6903563837413,596.144287109375,1876722,1041.5177139700193,1041.5177139700193,936.2444462388368,972.2294921875,1950548,3402.0471990384276,3426.8434614220896,3205.7104419147918,3324.5341796875,1165302,155.14999389648438,155.14999389648438,147.0,148.77999877929688,539776,2949.949951171875,2949.949951171875,2533.14990234375,2583.949951171875,1111523,4281.755169866285,4281.755169866285,3403.8782456899867,3727.3203125,2110529,142.76620051174734,142.76620051174734,114.40081353959668,123.37066650390625,11628696,52.099998474121094,52.099998474121094,47.5,47.5,123854100,466.20043236459236,466.2493294069687,419.63907453448695,441.55029296875,3876955,310.1372185433488,310.1372185433488,223.39253331638199,245.82650756835938,122751545,262.79078211592457,262.79078211592457,205.62226109421465,217.88583374023438,72779900,5072.193510701643,5275.693265729927,4995.704531529542,5188.68115234375,989039,126618.49398953191,126618.49398953191,115998.3444390658,121537.0078125,19731,1353.09357909204,1358.8555105856897,1304.4532506211224,1338.3526611328125,13736134,214.38917177021995,214.38917177021995,200.49402523413352,210.6629638671875,17730732,3558.656996551144,3601.9379600227116,3454.3017846252524,3573.083984375,3395997,1474.8606197147344,1524.9367563436945,1436.4450709097694,1513.00439453125,1426050,3634.6815113470225,3642.26957295735,3037.329623671843,3178.075927734375,1891496,4569.365951148116,4595.679613279235,4153.378961756014,4389.2236328125,920927,4927.351799975617,5102.885726634961,4693.863057856734,5066.34814453125,1945233,2594.2598147542963,2598.937705660658,2411.034166008779,2533.841064453125,6372249,35324.91695303236,36054.871485750264,34839.07634333572,35737.578125,39899,2241.704102814509,2243.6958434656103,2060.455703564291,2202.3173828125,1169349,113.6393497251288,113.6393497251288,92.84576658393502,100.46202087402344,91691974,77.84520549490284,77.94487773458557,70.56902553500157,72.31331634521484,93953265,1729.676756622408,1729.676756622408,1548.1606263305837,1628.910400390625,889190,363.0,363.0,292.0,307.95001220703125,28901481,1432.4230440831936,1449.0528390521515,1391.7560131005107,1434.9249267578125,2049577,36.589330979028155,36.589330979028155,32.99441554379436,34.57026672363281,12469579,3516.8809764130897,3516.8809764130897,2731.52743572212,2938.643798828125,20306909,456.4207320172644,456.4653174058815,365.9561629269576,393.6612243652344,48046493,1152.8046875,1152.8046875,860.4026291131973,926.88427734375,11525081,1164.485923626619,1200.9631085439514,1146.505959122167,1195.9139404296875,3117062,3240.8105977708656,3274.5980263167953,3036.545668729905,3218.69970703125,2934800,3231.035063526057,3231.035063526057,2859.1677332868862,3030.6611328125,454767,2265.2456875707194,2265.2456875707194,2080.8746322771062,2184.913330078125,543994,1397.0744445250712,1399.4028777423557,1228.1374283608693,1346.7896728515625,986607,904.4603291410707,904.4603291410707,815.2017594153594,833.0633544921875,4022430,428.7898654989642,428.7898654989642,349.33923159481975,381.0682067871094,10078398,2251.1275947737213,2251.1275947737213,1882.4307212495344,2144.746826171875,312852,594.4920388169743,597.4157701554184,550.9284299774633,583.3818359375,2586686,1694.2653030452864,1698.1674985083948,1560.008337419774,1626.791015625,1010052,2301.0239914639956,2301.0239914639956,1850.1668649843155,1859.173095703125,2907142,592.9096017226306,610.6377957940713,579.3672312513911,605.2700805664062,9095613,25134.333878022233,25134.43263996656,23498.37131791428,24671.109375,77396,1568.376670716517,1577.034628160142,1477.5918026647928,1548.2901611328125,1709096,61.38999938964844,61.38999938964844,59.7599983215332,60.560001373291016,11342481,1590.908041173462,1596.5960382117005,1397.6150394101646,1430.6549072265625,3325214,307.198832484378,307.198832484378,259.83519719236233,266.0250244140625,45748526,1371.9214220157578,1377.7401050911126,1202.2434805896828,1281.781494140625,19924421,768.1173430540747,769.1040063078372,717.304185485308,731.684814453125,89531240,1147.28672794746,1151.307216377582,1106.3897953243375,1132.23193359375,3287175,6830.394628543437,6830.394628543437,6278.283494850055,6586.7529296875,298357,161.60269941724974,161.60269941724974,122.30453685222994,130.3895721435547,114541715,588.3028480622335,590.3522095539107,517.4547529537563,562.4911499023438,1048690,1341.7136134694351,1341.7136134694351,1240.9872999218028,1307.6817626953125,810262,1222.0116868093924,1222.0116868093924,1099.7606480992038,1129.412353515625,24135989,2817.092374890794,2833.7210451592464,2715.119499862195,2795.23046875,2683847,1258.5043360219922,1258.5043360219922,1173.0210226318193,1238.130859375,5447244,1139.2265453107807,1140.702354777864,1036.5594240710273,1054.170654296875,43476837,687.9818957714546,687.9818957714546,586.5613221839122,640.6522827148438,24250212,309.1576329982624,309.1576329982624,268.8175361315637,290.1095275878906,17873006,411.7930217355417,412.0830050213407,389.41507352006596,401.35321044921875,46019632,12345.117702313628,12345.706297991725,11330.634289935279,11932.9638671875,825928,1871.314565455567,1871.314565455567,1588.8809828769254,1731.6605224609375,1025717,400.0,400.0,340.79998779296875,382.6000061035156,1639192,1222.8596017451384,1228.33903314939,1105.3008916175586,1192.8721923828125,1434945,1699.4258994911793,1711.6483960529094,1598.8521647790167,1634.2724609375,15229468,3629.040692689923,3629.040692689923,2902.92427592953,3202.53369140625,2683005,683.9202924169468,683.9202924169468,630.4948478762619,643.7313232421875,32993870,167.15548427960707,167.29916509568633,141.91452135121878,152.2599639892578,125042158,455.0,455.0,396.79998779296875,423.04998779296875,2213122,3572.079935142176,3631.6974027662454,3501.383651818272,3571.334716796875,804255,4332.678320148009,4332.678320148009,3861.724173251737,4066.328369140625,1977245,1487.0437791255476,1487.0437791255476,1349.3131842665355,1387.0091552734375,36709098,879.3431739398783,879.3431739398783,717.542081270305,759.9407348632812,122381193
